_id,definicion,etimologia,palabra
615e77cb94ee91f2ad6138c6,tubo electrónico para someter a barrido las imágenes en las cámaras de televisión.,(εἰκών -όνος: imagen figura; σκοπέω: observar; <em>-io:</em> efecto),iconoscopio
615e77cb94ee91f2ad6138d0,espina fósil dérmica o de la aleta de un pez.,"(ἰχθύς -ύος: pez, pescado; δόρυ ­ατος: lanza; λίθος -ου: piedra; -ικός -ή -όν: relativo a)",ictiodorulita
615e77cb94ee91f2ad6138dc,que tiene los caracteres propios de una serpiente.,"(ἴδιος -α -ον: propio, de sí mismo; ὄφις, ὄφεως: serpiente; <em>-ido</em>: derivado de)",idiófido
615e77cb94ee91f2ad6138ed,que arroja o contiene tuego.,"(<em>ignis -is</em>: fuego; <em>fero, fers, ferre: </em>llevar)",ignífero
615e77cb94ee91f2ad6138f0,que tiene fuego o que está encendido.,(<em>ignis -is</em>: fuego; <em>-</em><em>to</em>: sujeto pasivo),ignito
615e77cb94ee91f2ad613916,que no se puede perder; alfiler que se abrocha quedando cubierta su punta.,(<em>in: </em>negación; <em>perdo -is -ere: </em>perder < <em>per</em>: por medio de; <em>do -are</em>: dar;<em> -ble</em>: capacidad),imperdible
615e77cb94ee91f2ad61391d,traer mercancías al país.,(<em>in</em>: lugar a; <em>porto -are</em>: conducir),importar
615e77cb94ee91f2ad613929,comenzar algo; dar principio oficialmente y con una ceremonia.,"(<em>in: </em>intensificación; <em>auguro -are < </em>probablemente de <em>avis -is</em>: ave ˂ <em>gero -is -ere</em>: transportar, distribuir)",inaugurar
615e77cb94ee91f2ad613938,"descuido, negligencia.","(<em>incuria -ae</em>: negligencia < <em>in</em>: negación; <em>cura -ae</em>: curación, cuidado; -<em>ia -iae</em>: sustantivo femenino)",incuria
615e77cb94ee91f2ad613939,caer en culpa o error.,(<em>in</em>: lugar en; <em>curro -is -ere</em>: correr),incurrir
615e77cb94ee91f2ad613973,imperecedero; que siempre está en ese lugar.,(<em>in</em>: lugar en; participio presente de<em> maneo -es -ere</em>: permanecer),inmanente
615e77cb94ee91f2ad613978,que amaga o amenaza.,(<em>in</em>: lugar a; participio presente de<em> mineo -es -ere: </em>avanzar),inminente
615e77cb94ee91f2ad613979,que se opone a la moral; contrario a la moral o a las buenas costumbres.,"(<em>in:</em> negación; <em>moralis -e</em> < <em>mos, moris</em>: costumbre; <em>-alis -e</em>: referente a)",inmoral
615e77cb94ee91f2ad61397b,"suciedad, impureza, basura, porquería, deshonestidad.",(<em>in: </em>negación; <em>munditia -ae</em>: limpieza < <em>mundus -a -um: </em>limpio; <em>-itia -ae</em>: característica),inmundicia
615e77cb94ee91f2ad61397e,estudio de la resistencia biológica a las enfermedades y sus aplicaciones.,"(<em>in: </em>negación; <em>munis -e:</em> obligación, deber; λόγος -ου: ciencia; -ια: forma sustantivos)",inmunología
615e77cb94ee91f2ad6139af,de dos o más naciones.,(<em>inter</em>: en medio; <em>natio -onis: </em>país; <em>-al</em>: referente a),internacional
615e77cb94ee91f2ad6139b0,el que viaja o navega por internet.,"(<em>inter</em>: entre; ναύτης -ου: navegante, marinero)",internauta
615e77cb94ee91f2ad6139c0,que forma o suministra iones.,"(singular neutro de ἰών, ἰοῦσα, ἰόν: <em>lo que va</em>, participio presente de εἶμι: ir, venir; γένος -εος: origen, nacimiento)",ionógeno
615e77cb94ee91f2ad6139ef,igualdad de temperatura en una o más partes.,(ἴσος -η -ον: igual; θέρμη -ης: calor; -ια: forma sustantivos),isotermia
615e77cb94ee91f2ad6139fb,inflamación de la porción lumbar de la médula espinal.,(ἰξός -οῦ: muérdago que contiene una sustancia viscosa; μυελός -οῦ: médula; -ιτις: inflamación),ixomielitis
615e77cb94ee91f2ad613a01,"<em>nombre sagrado</em>, nombre propio.","(ἱερός -ά -όν: sagrado; ὄνομα, ὀνόματος: nombre)",Jerónimo
615e77cb94ee91f2ad613a17,mil áreas.,(χίλιοι -αι -α: mil; <em>area -ae: </em>espacio de cien metros cuadrados),kiliárea
615e77cb94ee91f2ad613a1e,unidad electromagnética equivalente a mil vatios.,"(χίλιοι -αι -α: mil; <em>watio</em>: James Watt, ingeniero escocés que creó esta unidad de medida)",kilovatio
615e77cb94ee91f2ad613a2f,estudio y tratamiento de los transtornos del lenguaje.,(λαλέω: hablar; ἰατρός -οῦ: médico; -ια: forma sustantivos),laliatría
615e77cb94ee91f2ad613a34,"débil, de poca energía o animación.",(<em>languidus -a -um < langeo -es -ere: </em>estar flojo),lánguido
615e77cb94ee91f2ad613a38,examen de la cavidad abdominal mediante la introducción en ella del laparoscopio a través de una pequeña incisión.,"(λαπάρη -ης: ijada, cavidad entre las costillas falsas y la cadera; σκοπέω: observar; -ια: forma sustantivos)",laparoscopia
615e77cb94ee91f2ad613a41,que convierte algunas sustancias en piedra y que la forma.,"(<em>lapis -idis</em>: piedra; <em>fero, fers, ferre</em>: llevar)",lapidífero
615e77cb94ee91f2ad613859,enfermedad nerviosa caracteriza por cambios psíquicos y alteraciones físicas que creyeron se originaba en la matriz. También histerismo.,(ὑστέρα -ας: útero; -ια: forma sustantivos),histeria
615e77cb94ee91f2ad613865,sutura de una incisión del útero.,(ὑστέρα -ας: útero; ῥαφή -ῆς: costura; -ια: forma sustantivos),histerrafia
615e77cb94ee91f2ad613871,"exposición de los acontecimientos pasados y dignos de memoria, sean públicos o privados.",(ἱστορία -ας: narración),historia
615e77cb94ee91f2ad613877,relativo o perteneciente al óvulo que contiene poco vitelo o nada y que sufre segmentación total.,"(ὅλος -η -ον: todo, entero; βλαστός -οῦ: germen, retoño; -ικός -ή -όν: relativo a)",holoblástico
615e77cb94ee91f2ad613878,sacrificio en el que se consumía por el fuego la víctima entera.,"(ὅλος -η -ον: todo, entero; καυστός -ή -όν: quemado < καίω: encender)",holocausto
615e77cb94ee91f2ad61387f,se dice del testamento o memoria testamentaria de puño y letra del testador. También ológrafo.,"(ὅλος -η -ον: todo, entero, íntegro; γράφω: escribir, describir)",hológrafo
615e77cb94ee91f2ad613880,con flagelos en toda la superficie.,"(ὅλος -η -ον: todo, entero; μάστιξ -ιγος: látigo; -της: que hace)",holomastigote
615e77cb94ee91f2ad61389e,hombrecillo.,(<em>homo -inis</em>: hombre; -<em>cul</em><em>o</em><em>: forma diminutivos</em>),homúnculo
615e77cb94ee91f2ad6138a6,"observación de los astrólogos al cielo en el nacimiento de una persona y, pretendían adivinar su vida.",(ὥρα -ας: hora; σκοπέω: observar),horóscopo
615e77cb94ee91f2ad6138ab,"enemigo, contrario.",(<em>hostilis -e</em> < <em>hostis -is</em>: enemigo; -<em>ilis -e: </em>semejanza),hostil
615e77cb94ee91f2ad6138ad,establecimiento público en donde se da hospedaje y se sirven comidas.,(galicismo<em> hotel < </em>latín medieval <em>hospitale: </em>casa de albergue < <em>hospes -itis: </em>huésped),hotel
615e77cb94ee91f2ad6138b1,"ejército en campaña, conjunto de los secuaces o partidarios de una persona o causa.",(plural de <em>hostis -is</em>: enemigo),huestes
615e77cb94ee91f2ad6138b9,"plantas que se crían en el <em>humus</em> o mantillo, principalmente de las micótrofas.","(<em>humus -i: </em>suelo; <em>colo -is -ere</em>: cultivar, criar)",humícola
615e77cb94ee91f2ad6138c8,"sólido geométrico de veinte caras. Icosaedro regular (<em>regularis -e</em> < <em>regula -ae</em>: regla; <em>-aris –e</em>: propio de) poliedro en donde concurren cinco en cada vértice, tiene doce vértices y treinta aristas.","(εἴκοσι: veinte; ἕδρα -ας: cara, asiento)",icosaedro
615e77cb94ee91f2ad6138f1,que vomita fuego.,(<em>ignis -is</em>: fuego; <em>vomo -is -ere: </em>vomitar),ignívomo
615e77cb94ee91f2ad613906,representar idealmente una cosa; crearla en la imaginación; fantasear.,(<em>imaginor -ari -atus sum: </em>imaginar < <em>imago -inis</em>: figura),imaginar
615e77cb94ee91f2ad61391b,"colocar una carga encima; sujetar a, hacer obligatorio.",(<em>in</em>: lugar en; <em>pono -is -ere</em>: poner),imponer
615e77cb94ee91f2ad61392b,"poner dentro; contener, comprender.",(<em>in</em>: lugar en; <em>cl</em>[<em>a</em>]<em>udo -is -ere -si -sum</em>: cerrar),incluir
615e77cb94ee91f2ad61392f,"no conveniente; dificultad, obstáculo; daño, prejuicio.",(<em>in</em>: negación; <em>cum</em>: compañía; participio presente de <em>venio -ire: </em>venir),inconveniente
615e77cb94ee91f2ad613936,"culpar, acusar a uno de una falta o delito.",(<em>in</em>: negación; <em>culpa -ae</em>: culpa; <em>-ar</em>: sufijo verbal),inculpar
615e77cb94ee91f2ad613946,que se hace por instrucción.,"(<em>in: </em>lugar a; participio pasivo de <em>duco -is -ere, duxi, ductum</em>: conducir; <em>-iv</em><em>o</em>: forma adjetivos)",inductivo
615e77cb94ee91f2ad61394a,"que no se puede explicar con palabras, indecible.","(<em>in: </em>negación; <em>effabilis -e: </em>expresable con palabras < <em>effor -ari -atus sum</em>: hablar <<em> ex: </em>separación; <em>for, fari, fatus sum: </em>hablar)",inefable
615e77cb94ee91f2ad61394e,"que no es hábil; inactivo, ineficaz; flojo, desidioso, incapaz; que no tiene vida, carente de actividad y movimiento propio.","(<em>in</em>: negación; <em>ars, artis</em>: arte; <em>-e</em>: modo)",inerte
615e77cb94ee91f2ad61395f,lo que esta por debajo de las condiciones de un ser humano.,"(<em>infra</em>: por debajo de; <em>humanus -a -um: </em>humano <em>< homo -inis: </em>hombre < <em>humus -i: </em>tierra <em>< </em>χθών, χθονός: tierra; <em>-anus -a -um</em>: forma adjetivos)",infrahumano
615e77cb94ee91f2ad613980,sin nombre.,(<em>in: </em>negación; participio pasivo de <em>nomino -are -avi -atum: </em>nombrar < <em>nomen -inis</em>: nombre),innominado
615e77cb94ee91f2ad613981,"mudar o alterar las cosas, introduciendo novedades.",(<em>in: </em>intensificación; <em>novus -a -um</em>: nuevo; <em>-ar</em>: sufijo verbal),innovar
615e77cb94ee91f2ad613985,"pobreza, indigencia.","(<em>in</em>: negación; <em>ops, opis</em>: riqueza; -ια: forma sustantivos)",inopia
615e77cb94ee91f2ad613986,capaz de cambiar la capacidad de contracción muscular.,"(ἴς, ἰνός: tendón, nervio; τρόπος -ου: vuelta, mutación < τρέπω: volver; -ικός -ή -όν: relativo a)",inotrópico
615e77cb94ee91f2ad61398b,lo que mata a los insectos.,"(<em>in: </em>intensificación; participio pasivo de <em>seco -are -cui, sectum</em>: cortar; participio pasivo de <em>caedo -is -ere</em>: matar, asesinar; -<em>a</em>: forma sustantivos)",insecticida
615e77cb94ee91f2ad613998,"inducir a soplos en un órgano un gas, un líquido, etc.",(<em>in</em>: lugar en; <em>sub</em>: debajo; <em>flo -are</em>: soplar),insuflar
615e77cb94ee91f2ad6139a1,"cambiar mutuamente dos o más personas o entidades; ideas, proyectos, informes, publicaciones, etc.",(<em>inter</em>: entre; latín tardío <em>cambio -are</em>: cambiar; <em>-io</em>: efecto),intercambio
615e77cb94ee91f2ad6139a7,"acto de remitir a un paciente o derivarlo a otro profesional sanitario, para ofrecerle una atención complementaria para su diagnóstico, tratamiento o rehabilitación.",(<em>inter</em>: entre; participio pasivo de<em> consulo -is -ere -ui -ltum</em>: deliberar; <em>-a</em>: forma sustantivos),interconsulta
615e77cb94ee91f2ad6139b5,acción de observar el interior de uno mismo.,"(<em>intro</em>: dentro; <em>spectio –onis</em> < participio pasivo de <em>spicio -is -ere, spexi, spectum</em>: ver, mirar; <em>-io -onis</em>: resultado)",introspección
615e77cb94ee91f2ad6139c5,"inflamación del cuerpo ciliar y del iris provocado por heridas perforantes, tuberculosis y reumatismo, entre otras causas.","(ἶρις, ἴριδος: arco iris, halo, iris; κύκλος -ου: círculo; -ιτις: inflamación)",iridociclitis
615e77cb94ee91f2ad6139c9,se dice del que no quiere volver a la paz o a la amistad con otro.,(<em>in</em>: negación; <em>re</em>: repetición; <em>concilium -i</em>: unión < <em>cum:</em> compañía; <em>calo -are</em>: llamar; -<em>ble:</em> capacidad),irreconciliable
615e77cb94ee91f2ad6139e0,cuando ambos ojos perciben la misma imagen de un objeto.,(ἴσος -η -ον: igual; εἰκών -όνος: imagen; -ια: forma sustantivos),isoiconía
615e77cb94ee91f2ad613850,estado de oxigenación insuficiente o anoxia moderada.,(ὑπό: debajo; ὀξύς -εῖα -ύ: agudo; -ια: forma sustantivos),hipoxia
615e77cb94ee91f2ad61385a,relativo al útero o a la histeria.,(ὑστέρα -ας: útero; -ικός -ή -όν: relativo a),histérico
615e77cb94ee91f2ad613862,"hemorragia por el útero, independientemente del periodo menstrual.",(ὑστέρα -ας: útero; ῥαγή -ῆς: ruptura; -ια: forma sustantivos),histerorragia
615e77cb94ee91f2ad613863,endoscopio especializado para el examen visual directo del cuello uterino y útero.,(ὑστέρα -ας: útero; σκοπέω: observar; <em>-io</em>: efecto),histeroscopio
615e77cb94ee91f2ad61386c,que destruye los tejidos.,"(ἱστός -οῦ: tejido; λυτός -ή -όν: que puede ser desatado, adjetivo verbal de λύω: desatar; -ικός -ή -όν: relativo a)",histolítico
615e77cb94ee91f2ad6138ae,durante este día.,"(<em>hodie</em>: durante este día, hoy <em>< hoc die < hic, haec, hoc: </em>este; <em>dies -ei</em>: día)",hoy
615e77cb94ee91f2ad6138b7,relativo al húmero y al cúbito.,(<em>humerus -i</em>: hombre; <em>cubitalis –e</em> < referente al codo < <em>cubitus -i</em>: hueso del codo),humerocubital
615e77cb94ee91f2ad6138c0,diente fósil de un pez.,"(ἰχθύς -ύος: pez, pescado; ὀδούς, ὀδόντος: diente)",icitiodonto
615e77cb94ee91f2ad6138c3,destructor de imágenes; que niega el culto a imágenes sagradas; que no respeta los valores tradicionales de otros sectores sociales.,"(εἰκών -όνος: imagen; κλαστός -ή -όν: roto, destrozado, adjetivo verbal de κλάω: romper, quebrar; ­ιστής: ocupación)",iconoclasta
615e77cb94ee91f2ad6138cc,cristal que consta de veinticuatro caras.,"(εἴκοσι: veinte; τέττ[σσ]ατες -α: cuatro; ἕδρα -ας: cara, asiento)",icositetraedro
615e77cb94ee91f2ad6138d2,que se alimenta de peces.,"(ἰχθύς -ύος: pez, pescado; φαγέω: comer)",ictiófago
615e77cb94ee91f2ad6138da,signo que representa una idea.,"(ἰδέα -ας: idea; γράμμα -ατος: letra, línea)",ideograma
615e77cb94ee91f2ad6138f5,"acto de sacar una verdad de otra, consecuencia.","(<em>in: </em>intensificación; <em>latio -onis</em>: acción de llevar, participio pasivo de <em>fero, fers, ferre, tuli, latum</em>: llevar; <em>-io -ionis</em>: resultado)",ilación
615e77cb94ee91f2ad613904,representación del aspecto de alguien o de algo.,(<em>imago -inis</em>: figura),imagen
615e77cb94ee91f2ad613917,territorio con una autoridad suprema.,(<em>imperium -i < impero -are < in</em>: lugar en; <em>paro -are</em>: preparar),imperio
615e77cb94ee91f2ad61394d,"sin armas, sin defensa, no protegido.",(<em>inermis </em><em>-</em><em>e</em>: desarmado < <em>in</em>: negación; <em>arma -orum</em>: armas),inerme
615e77cb94ee91f2ad61395e,el parámetro está por debajo de ese nivel.,(<em>infra</em>: por debajo de; <em>des</em>: negación; del provenzal <em>nivel</em>: nivel),infradesnivel
615e77cb94ee91f2ad613967,"acción de reprimir o contener el ejercicio de una facultad o tendencia. Inhibición competitiva (<em>cum</em>: acompañamiento; participio pasivo de <em>peto -is -ere -ivi-itum</em>: tratar, pedir; <em>-iv</em><em>a</em>: forma adjetivos) forma de regulación enzimática que implica que el sustrato y el inhibidor tienen similitud y éste último puede ocupar el sitio activo impidiendo la actividad catalítica. Inhibición no competitiva (<em>non: </em>negación /<em>cum</em>: acompañamiento; participio pasivo de <em>peto -is -ere -ivi-itum</em>: tratar, pedir; <em>-iv</em><em>a</em>: forma adjetivos) forma de regulación enzimática que no implica que el sustrato y el inhibidor sean similares, éste último entra en contacto con la enzima por un sitio distinto al activo pero esta interacción impide la actividad catalítica.",(<em>in</em>: hacia el interior; <em>habeo -es -ere -bui -itum</em>: tener;<em> -</em><em>c</em><em>ion</em>: llevar a cabo),inhibición
615e77cb94ee91f2ad61397d,"exento de ciertos oficios, penas, etcétera; no atacable por ciertas enfermedades.",(<em>in</em>: negación; <em>munus -eris:</em> trabajo),inmune
615e77cb94ee91f2ad613982,"libre de culpa; cándido, puro; que a nadie daña.",(<em>in</em>: negación; participio presente de <em>noceo -es -ere</em>: dañar),inocente
